ridge_rel,attributor,target,focal,demo_lds,demo_p1,demo_n,demo_ceiling,demo_ratio,demo_bar_half_ceiling,demo_PASS,cluster_lds,cluster_p1,cluster_n,cluster_ceiling,cluster_ratio
0.01,TRAK,C2,False,0.049565217391304345,0.40904689480153544,24,0.9115002366303833,0.05437762427197616,0.45575011831519163,False,0.11029756875997372,0.24903344050177123,40,0.27450980392156865,0.4017982861970471
0.01,TRAK,C3,False,-0.3060869565217391,0.9271162952067029,24,0.6441876915821739,-0.47515182379527665,0.32209384579108696,False,0.4047507276312083,0.00479033580677226,40,0.8424242424242424,0.4804594968284127
0.01,TRAK,C4,False,-0.04434782608695652,0.5815115079674701,24,0.7945492662473793,-0.05581507399334634,0.39727463312368966,False,0.11179949310053505,0.24609855164994932,40,0.27450980392156865,0.40726958200909197
0.01,TRAK,C5,True,0.03217391304347826,0.4406808560142436,24,0.9177998400225849,0.03505547902763476,0.45889992001129243,False,0.5681967520886135,6.550063804997361e-05,40,0.5636363636363636,1.008091011770121
0.01,TRAK,C6,False,0.04347826086956521,0.42006649205746666,24,0.940385146963973,0.04623452530054784,0.4701925734819865,False,0.4732000375481085,0.0010219577849773123,40,0.12380952380952381,3.822000303273184
0.01,TRAK,C7,False,0.3834782608695652,0.03217069904610962,24,0.9151966795585321,0.4190118577075099,0.45759833977926606,False,-0.011172659844146088,0.5272757299239972,40,0.8431372549019609,-0.01325129423375466
0.01,TRAK,C8,False,0.3217391304347825,0.06261972933243162,24,0.9097459233978006,0.3536582271598672,0.4548729616989003,False,0.6495774647887324,2.8776341041122245e-06,40,0.8253968253968255,0.7869880823401949
0.01,TRAK,C9,False,-0.19652173913043475,0.8213129652420481,24,0.8945496491396712,-0.21968790588587073,0.4472748245698356,False,0.17308053313309552,0.14275298838251435,40,0.2380952380952381,0.7269382391590011
0.1,IF,C1,True,0.3408695652173913,0.051549603055612646,24,0.9327641408751334,0.3654402547010248,0.4663820704375667,False,-0.04393541119038677,0.6061084810268011,40,0.5079365079365079,-0.08649784078107396
0.1,IF,C2,False,0.2791304347826086,0.0932689803785228,24,0.9115002366303833,0.30623188405797097,0.45575011831519163,False,-0.28639819769079133,0.9634050003549756,40,0.27450980392156865,-1.0433077201593113
0.1,IF,C3,False,-0.20173913043478262,0.827753484296301,24,0.6441876915821739,-0.31316824750143235,0.32209384579108696,False,-0.11651488123180923,0.7629987109106627,40,0.8424242424242424,-0.13830903167804692
0.1,IF,C4,False,-0.19304347826086957,0.81694208251443,24,0.7945492662473793,-0.24295973385338998,0.39727463312368966,False,0.29578522481929975,0.0319342435607921,40,0.27450980392156865,1.077503318984592
0.1,IF,C5,True,0.4321739130434783,0.017470768313848938,24,0.9177998400225849,0.47088035342525614,0.45889992001129243,False,0.02036984886886323,0.45035762749507097,40,0.5636363636363636,0.03614005444475735
0.1,IF,C6,False,-0.15652173913043477,0.7674218510621545,24,0.940385146963973,-0.16644429108197223,0.4701925734819865,False,-0.22801088895146907,0.9214742598011556,40,0.12380952380952381,-1.8416264107618654
0.1,IF,C7,False,0.1034782608695652,0.3151975354246769,24,0.9151966795585321,0.11306669176234393,0.45759833977926606,False,0.061872124683128346,0.35224411147310497,40,0.8431372549019609,0.07338321764743129
0.1,IF,C8,False,-0.4052173913043478,0.9752567982802253,24,0.9097459233978006,-0.4454181996121572,0.4548729616989003,False,0.6013145539906103,2.0352007554621348e-05,40,0.8253968253968255,0.7285157096424701
0.1,IF,C9,False,0.10173913043478258,0.31809189110284275,24,0.8945496491396712,0.11373223446303925,0.4472748245698356,False,-0.19654589825417682,0.8879212358948328,40,0.2380952380952381,-0.8254927726675426
0.1,TRAK,C1,True,0.046956521739130425,0.4137618979324297,24,0.9327641408751334,0.05034125957616157,0.4663820704375667,False,0.13086744273375892,0.210437810687188,40,0.5079365079365079,0.25764527788208785
0.1,TRAK,C2,False,0.040869565217391296,0.42480757501620914,24,0.9115002366303833,0.04483769018917332,0.45575011831519163,False,-0.02543884351825777,0.5619096524060612,40,0.27450980392156865,-0.09267007281651043
0.1,TRAK,C3,False,-0.19826086956521738,0.823475282378798,24,0.6441876915821739,-0.30776879495830417,0.32209384579108696,False,-0.32626044502863577,0.9800421758257156,40,0.8424242424242424,-0.3872875786311144
0.1,TRAK,C4,False,-0.19652173913043475,0.8213129652420481,24,0.7945492662473793,-0.24733738671561317,0.39727463312368966,False,0.2527926405707312,0.05776844028981446,40,0.27450980392156865,0.9208874763648064
0.1,TRAK,C5,True,0.06782608695652173,0.37641759318441,24,0.9177998400225849,0.07390073957177057,0.45889992001129243,False,0.5826527738665165,3.994129879437548e-05,40,0.5636363636363636,1.0337387923438197
0.1,TRAK,C6,False,-0.10173913043478258,0.6819081088971573,24,0.940385146963973,-0.10818878920328194,0.4701925734819865,False,0.3522951281329203,0.012891178926687438,40,0.12380952380952381,2.8454606503043562
0.1,TRAK,C7,False,0.37043478260869556,0.03738395843442315,24,0.9151966795585321,0.40475975370385303,0.45759833977926606,False,-0.2265514975119707,0.9201018047095101,40,0.8431372549019609,-0.26870061332815126
0.1,TRAK,C8,False,0.19826086956521738,0.17652471762120203,24,0.9097459233978006,0.2179299345741885,0.4548729616989003,False,0.7111737089201878,1.351495996599718e-07,40,0.8253968253968255,0.861614301191766
0.1,TRAK,C9,False,-0.1469565217391304,0.753403438944667,24,0.8945496491396712,-0.16427989422439004,0.4472748245698356,False,0.07264877041486766,0.3279825420033775,40,0.2380952380952381,0.30512483574244414
