group,density,n_ckpt,lr_weighted,estimator,target,lds,ceiling,ratio,p,n,passed
block_00,last3,3,True,TracIn,C1,-0.17478260869565218,0.9505589414333672,-0.18387350965537594,0.7929964887957083,24,False
block_00,last3,3,True,TracIn,C5,0.37652173913043474,0.9380881188989534,0.40137139736122374,0.03487671002196547,24,False
block_00,last3,3,True,TracIn_trunc_k1,C1,-0.31304347826086953,0.9505589414333672,-0.32932568893500164,0.9318162707912672,24,False
block_00,last3,3,True,TracIn_trunc_k1,C5,0.4060869565217391,0.9380881188989534,0.4328878581239988,0.02447671449027893,24,False
block_00,last3,3,True,TracIn_trunc_k5,C1,-0.35913043478260864,0.9505589414333672,-0.3778097486948769,0.9575997119591626,24,False
block_00,last3,3,True,TracIn_trunc_k5,C5,0.3460869565217391,0.9380881188989534,0.36892798187013176,0.04879883092579127,24,False
block_00,last3,3,False,TracIn,C1,-0.13999999999999999,0.9505589414333672,-0.14728176644037574,0.7429506545354786,24,False
block_00,last3,3,False,TracIn,C5,0.3834782608695652,0.9380881188989534,0.4087870351877591,0.03217069904610962,24,False
block_00,last3,3,False,TracIn_trunc_k1,C1,-0.21391304347826084,0.9505589414333672,-0.22503922077225114,0.8422364346542273,24,False
block_00,last3,3,False,TracIn_trunc_k1,C5,0.40086956521739125,0.9380881188989534,0.42732612975409734,0.02610973041064812,24,False
block_00,last3,3,False,TracIn_trunc_k5,C1,-0.32,0.9505589414333672,-0.3366440375780017,0.9362947135897913,24,False
block_00,last3,3,False,TracIn_trunc_k5,C5,0.3539130434782608,0.9380881188989534,0.37727057442498396,0.044879228044911346,24,False
block_00,last5,5,True,TracIn,C1,-0.10521739130434782,0.9505589414333672,-0.11069002322537556,0.6876863091770542,24,False
block_00,last5,5,True,TracIn,C5,0.17130434782608694,0.9380881188989534,0.18261008147843208,0.21175156839220233,24,False
block_00,last5,5,True,TracIn_trunc_k1,C1,-0.34347826086956523,0.9505589414333672,-0.36134346424812686,0.9498397546526508,24,False
block_00,last5,5,True,TracIn_trunc_k1,C5,0.15826086956521737,0.9380881188989534,0.16870576055367834,0.23007445636405308,24,False
block_00,last5,5,True,TracIn_trunc_k5,C1,-0.38869565217391305,0.9505589414333672,-0.4089127304276271,0.9697507976750872,24,False
block_00,last5,5,True,TracIn_trunc_k5,C5,0.12608695652173912,0.9380881188989534,0.13440843560595253,0.27857720383448425,24,False
block_00,last5,5,False,TracIn,C1,-0.10782608695652172,0.9505589414333672,-0.11343440396650056,0.6919920589092172,24,False
block_00,last5,5,False,TracIn,C5,0.3608695652173913,0.9380881188989534,0.38468621225151933,0.04159729639177143,24,False
block_00,last5,5,False,TracIn_trunc_k1,C1,-0.2843478260869565,0.9505589414333672,-0.2991375007826265,0.9109525095234388,24,False
block_00,last5,5,False,TracIn_trunc_k1,C5,0.27652173913043476,0.9380881188989534,0.29477160360477866,0.09543044516949016,24,False
block_00,last5,5,False,TracIn_trunc_k5,C1,-0.29565217391304344,0.9505589414333672,-0.31102981732750157,0.9196410533188785,24,False
block_00,last5,5,False,TracIn_trunc_k5,C5,0.31130434782608696,0.9380881188989534,0.33184979273745524,0.06933777133493857,24,False
block_00,evenly2,2,True,TracIn,C1,-0.1417391304347826,0.9505589414333672,-0.14911135360112573,0.745583772836806,24,False
block_00,evenly2,2,True,TracIn,C5,0.06434782608695652,0.9380881188989534,0.06859464989545165,0.38257696960044607,24,False
block_00,evenly2,2,True,TracIn_trunc_k1,C1,-0.2721739130434782,0.9505589414333672,-0.2863303906573764,0.9008914138422605,24,False
block_00,evenly2,2,True,TracIn_trunc_k1,C5,0.06695652173913043,0.9380881188989534,0.07137551408040238,0.3779547601888183,24,False
block_00,evenly2,2,True,TracIn_trunc_k5,C1,-0.29739130434782607,0.9505589414333672,-0.3128594044882516,0.9209228697023021,24,False
block_00,evenly2,2,True,TracIn_trunc_k5,C5,-0.01652173913043478,0.9380881188989534,-0.017612139838021366,0.5305385665272448,24,False
block_00,evenly2,2,False,TracIn,C1,-0.07652173913043478,0.9505589414333672,-0.0805018350730004,0.6388504483935906,24,False
block_00,evenly2,2,False,TracIn,C5,0.37043478260869556,0.9380881188989534,0.3948827142630053,0.03738395843442315,24,False
block_00,evenly2,2,False,TracIn_trunc_k1,C1,-0.25652173913043474,0.9505589414333672,-0.26986410621062634,0.8868572332972596,24,False
block_00,evenly2,2,False,TracIn_trunc_k1,C5,0.368695652173913,0.9380881188989534,0.39302880480637153,0.03812484423954127,24,False
block_00,evenly2,2,False,TracIn_trunc_k5,C1,-0.19391304347826085,0.9505589414333672,-0.20399896842362603,0.8180405720353144,24,False
block_00,evenly2,2,False,TracIn_trunc_k5,C5,0.35478260869565215,0.9380881188989534,0.3781975291533009,0.04445871553657303,24,False
block_00,evenly3,3,True,TracIn,C1,-0.1443478260869565,0.9505589414333672,-0.15185573434225078,0.7495086418359687,24,False
block_00,evenly3,3,True,TracIn,C5,0.20173913043478262,0.9380881188989534,0.21505349696952408,0.17224651570369892,24,False
block_00,evenly3,3,True,TracIn_trunc_k1,C1,-0.3817391304347826,0.9505589414333672,-0.40159438178462703,0.9671684238717769,24,False
block_00,evenly3,3,True,TracIn_trunc_k1,C5,0.15391304347826085,0.9380881188989534,0.16407098691209376,0.23635993344880765,24,False
block_00,evenly3,3,True,TracIn_trunc_k5,C1,-0.3408695652173913,0.9505589414333672,-0.35859908350700187,0.9484503969443874,24,False
block_00,evenly3,3,True,TracIn_trunc_k5,C5,0.21043478260869564,0.9380881188989534,0.2243230442526932,0.16182334348475097,24,False
block_00,evenly3,3,False,TracIn,C1,-0.08173913043478259,0.9505589414333672,-0.08599059655525042,0.6479151427819559,24,False
block_00,evenly3,3,False,TracIn,C5,0.37913043478260866,0.9380881188989534,0.4041522615461745,0.0338423324410022,24,False
block_00,evenly3,3,False,TracIn_trunc_k1,C1,-0.24695652173913044,0.9505589414333672,-0.25980137682650134,0.8776620770271191,24,False
block_00,evenly3,3,False,TracIn_trunc_k1,C5,0.3852173913043478,0.9380881188989534,0.41064094464439294,0.031520076335364626,24,False
block_00,evenly3,3,False,TracIn_trunc_k5,C1,-0.23913043478260865,0.9505589414333672,-0.2515682346031262,0.8697860315985365,24,False
block_00,evenly3,3,False,TracIn_trunc_k5,C5,0.40869565217391296,0.9380881188989534,0.43566872230894954,0.02369066876977094,24,False
last_block,last1,1,False,TracIn,C1,0.44695652173913036,0.9505589414333672,0.47020390031275233,0.014273142291222188,24,False
last_block,last1,1,False,TracIn,C5,0.3739130434782608,0.9380881188989534,0.398590533176273,0.03593503688402976,24,False
last_block,last1,1,False,TracIn_trunc_k1,C1,0.2617391304347826,0.9505589414333672,0.27535286769287637,0.10832584897664314,24,False
last_block,last1,1,False,TracIn_trunc_k1,C5,0.38260869565217387,0.9380881188989534,0.40786008045944216,0.032499849678470485,24,False
last_block,last1,1,False,TracIn_trunc_k5,C1,-0.11826086956521738,0.9505589414333672,-0.12441192693100063,0.7089661033158713,24,False
last_block,last1,1,False,TracIn_trunc_k5,C5,-0.2269565217391304,0.9380881188989534,-0.24193518409071454,0.856900231398301,24,False
last_block,last2,2,True,TracIn,C1,0.5452173913043478,0.9505589414333672,0.5735755748951279,0.0029317214233892134,24,True
last_block,last2,2,True,TracIn,C5,0.2617391304347826,0.9380881188989534,0.27901337322339115,0.10832584897664314,24,False
last_block,last2,2,True,TracIn_trunc_k1,C1,0.4104347826086956,0.9505589414333672,0.43178256993700215,0.023177695621009596,24,False
last_block,last2,2,True,TracIn_trunc_k1,C5,0.1217391304347826,0.9380881188989534,0.12977366196436796,0.28546776134445834,24,False
last_block,last2,2,True,TracIn_trunc_k5,C1,0.36173913043478256,0.9505589414333672,0.3805541294360019,0.04120012080471129,24,False
last_block,last2,2,True,TracIn_trunc_k5,C5,-0.2939130434782608,0.9380881188989534,-0.3133106981711169,0.9183447111170412,24,False
last_block,last2,2,False,TracIn,C1,0.5026086956521739,0.9505589414333672,0.5287506894567527,0.006155612150156116,24,True
last_block,last2,2,False,TracIn,C5,0.3095652173913043,0.9380881188989534,0.3299958832808214,0.07050573355655235,24,False
last_block,last2,2,False,TracIn_trunc_k1,C1,0.37217391304347824,0.9505589414333672,0.391531652400502,0.03665405471555125,24,False
last_block,last2,2,False,TracIn_trunc_k1,C5,0.22608695652173913,0.9380881188989534,0.24100822936239766,0.14404976883289156,24,False
last_block,last2,2,False,TracIn_trunc_k5,C1,0.2782608695652174,0.9505589414333672,0.2927339457200015,0.09398569726107155,24,False
last_block,last2,2,False,TracIn_trunc_k5,C5,-0.3347826086956522,0.9380881188989534,-0.35687757040201196,0.9450982320390652,24,False
last_block,last3,3,True,TracIn,C1,0.5130434782608695,0.9505589414333672,0.5397282124212527,0.005176914080912385,24,True
last_block,last3,3,True,TracIn,C5,0.02869565217391304,0.9380881188989534,0.03058950603445816,0.44705645728753285,24,False
last_block,last3,3,True,TracIn_trunc_k1,C1,0.10086956521739131,0.9505589414333672,0.10611605532350055,0.319542965954539,24,False
last_block,last3,3,True,TracIn_trunc_k1,C5,-0.5599999999999999,0.9380881188989534,-0.5969588450360926,0.9977847864868588,24,False
last_block,last3,3,True,TracIn_trunc_k5,C1,-0.007826086956521738,0.9505589414333672,-0.008233142223375041,0.514475845743952,24,False
last_block,last3,3,True,TracIn_trunc_k5,C5,-0.3478260869565217,0.9380881188989534,-0.3707818913267656,0.9520934028381928,24,False
last_block,last3,3,False,TracIn,C1,0.5165217391304348,0.9505589414333672,0.5433873867427528,0.0048808065318686296,24,True
last_block,last3,3,False,TracIn,C5,0.17913043478260868,0.9380881188989534,0.19095267403328428,0.20115171591803,24,False
last_block,last3,3,False,TracIn_trunc_k1,C1,0.43652173913043474,0.9505589414333672,0.45922637734825233,0.016476447887763566,24,False
last_block,last3,3,False,TracIn_trunc_k1,C5,-0.551304347826087,0.9380881188989534,-0.5876892977529236,0.9973838050137039,24,False
last_block,last3,3,False,TracIn_trunc_k5,C1,0.013913043478260868,0.9505589414333672,0.014636697286000073,0.4742765088508924,24,False
last_block,last3,3,False,TracIn_trunc_k5,C5,-0.38956521739130434,0.9380881188989534,-0.41527571828597754,0.9700622603125647,24,False
last_block,last5,5,True,TracIn,C1,0.5139130434782608,0.9505589414333672,0.5406430060016277,0.005101530546115006,24,True
last_block,last5,5,True,TracIn,C5,0.08695652173913042,0.9380881188989534,0.0926954728316914,0.3430976626492644,24,False
last_block,last5,5,True,TracIn_trunc_k1,C1,0.38,0.9505589414333672,0.39976479462387704,0.0335028053149912,24,False
last_block,last5,5,True,TracIn_trunc_k1,C5,-0.31913043478260866,0.9380881188989534,-0.34019238529230744,0.9357468605592886,24,False
last_block,last5,5,True,TracIn_trunc_k5,C1,0.36695652173913035,0.9505589414333672,0.3860428909182519,0.038876808014297846,24,False
last_block,last5,5,True,TracIn_trunc_k5,C5,-0.17043478260869566,0.9380881188989534,-0.18168312675011516,0.787052231846276,24,False
last_block,last5,5,False,TracIn,C1,0.5217391304347825,0.9505589414333672,0.5488761482250026,0.004463032958436802,24,True
last_block,last5,5,False,TracIn,C5,0.18347826086956517,0.9380881188989534,0.19558744767486883,0.1953933372731292,24,False
last_block,last5,5,False,TracIn_trunc_k1,C1,0.4382608695652173,0.9505589414333672,0.46105596450900227,0.01609155575173093,24,False
last_block,last5,5,False,TracIn_trunc_k1,C5,-0.29739130434782607,0.9380881188989534,-0.3170185170843846,0.9209228697023021,24,False
last_block,last5,5,False,TracIn_trunc_k5,C1,0.36695652173913035,0.9505589414333672,0.3860428909182519,0.038876808014297846,24,False
last_block,last5,5,False,TracIn_trunc_k5,C5,-0.31652173913043474,0.9380881188989534,-0.33741152110735667,0.934082887724737,24,False
last_block,evenly2,2,True,TracIn,C1,0.26347826086956516,0.9505589414333672,0.27718245485362636,0.10675118329261908,24,False
last_block,evenly2,2,True,TracIn,C5,0.10173913043478258,0.9380881188989534,0.10845370321307893,0.31809189110284275,24,False
last_block,evenly2,2,True,TracIn_trunc_k1,C1,0.3043478260869565,0.9505589414333672,0.32017775313125163,0.07409385429314208,24,False
last_block,evenly2,2,True,TracIn_trunc_k1,C5,0.05304347826086955,0.9380881188989534,0.05654423842733175,0.4027793187306017,24,False
last_block,evenly2,2,True,TracIn_trunc_k5,C1,0.34521739130434775,0.9505589414333672,0.3631730514088768,0.049249549397806104,24,False
last_block,evenly2,2,True,TracIn_trunc_k5,C5,0.08521739130434783,0.9380881188989534,0.09084156337505758,0.34608451582499405,24,False
last_block,evenly2,2,False,TracIn,C1,0.47913043478260864,0.9505589414333672,0.5040512627866275,0.008921139192505636,24,True
last_block,evenly2,2,False,TracIn,C5,0.2617391304347826,0.9380881188989534,0.27901337322339115,0.10832584897664314,24,False
last_block,evenly2,2,False,TracIn_trunc_k1,C1,0.35130434782608694,0.9505589414333672,0.36957660647150187,0.046158627305053934,24,False
last_block,evenly2,2,False,TracIn_trunc_k1,C5,0.25304347826086954,0.9380881188989534,0.26974382594022195,0.11643178265247717,24,False
last_block,evenly2,2,False,TracIn_trunc_k5,C1,0.2939130434782608,0.9505589414333672,0.3092002301667515,0.08165528888295878,24,False
last_block,evenly2,2,False,TracIn_trunc_k5,C5,0.049565217391304345,0.9380881188989534,0.0528364195140641,0.40904689480153544,24,False
last_block,evenly3,3,True,TracIn,C1,0.36347826086956525,0.9505589414333672,0.382383716596752,0.040414351299443305,24,False
last_block,evenly3,3,True,TracIn,C5,0.019130434782608695,0.9380881188989534,0.02039300402297211,0.4646505080187427,24,False
last_block,evenly3,3,True,TracIn_trunc_k1,C1,0.32260869565217387,0.9505589414333672,0.3393884183191267,0.06208200577795402,24,False
last_block,evenly3,3,True,TracIn_trunc_k1,C5,-0.34434782608695647,0.9380881188989534,-0.36707407241349793,0.9502966495034917,24,False
last_block,evenly3,3,True,TracIn_trunc_k5,C1,0.36173913043478256,0.9505589414333672,0.3805541294360019,0.04120012080471129,24,False
last_block,evenly3,3,True,TracIn_trunc_k5,C5,-0.13130434782608694,0.9380881188989534,-0.13997016397585402,0.7295905323003236,24,False
last_block,evenly3,3,False,TracIn,C1,0.4834782608695652,0.9505589414333672,0.5086252306885026,0.008344281658814063,24,True
last_block,evenly3,3,False,TracIn,C5,0.17217391304347823,0.9380881188989534,0.18353703620674897,0.21055903446389318,24,False
last_block,evenly3,3,False,TracIn_trunc_k1,C1,0.3869565217391304,0.9505589414333672,0.40708314326687706,0.03087961010464104,24,False
last_block,evenly3,3,False,TracIn_trunc_k1,C5,-0.35826086956521735,0.9380881188989534,-0.38190534806656856,0.9571938724567441,24,False
last_block,evenly3,3,False,TracIn_trunc_k5,C1,0.20347826086956516,0.9505589414333672,0.21406169780775106,0.17013069831994326,24,False
last_block,evenly3,3,False,TracIn_trunc_k5,C5,-0.2252173913043478,0.9380881188989534,-0.24008127463408074,0.8549962862030643,24,False
