target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.9414665327367364,0.14500965715008643,0.13392611647619448,0.3204990511533758,0.46181419474549823,,boot111
C1,0.9082854279837562,0.47964236845692804,0.474855518472328,0.47102603848464797,-0.03255057989528055,,boot112
C1,0.9229608541983341,0.3900490452682189,0.3900490452682189,0.4484621873132178,0.14037997039846525,0.4409250076945082,boot113
C1,0.9328128740034247,0.20042232150672915,0.20042232150672915,0.19016815622033836,-0.08949089704486511,,boot114
C1,0.9404021937842778,0.23579180471972414,0.22839441476773276,0.44384339711948073,0.21452430860774901,,boot115
C1,0.9506919350283508,0.4308075016741259,0.42166084558762645,0.5616046837110688,0.11982119473314332,,boot116
C1,0.9069348158988557,0.30777342526647267,0.30681462954913175,0.4899446115612696,0.2722979837248544,0.1888827563161842,boot117
C1,0.9442084477896869,0.663081290987553,0.663081290987553,0.6234806027757962,0.04144258068672206,0.43744946280428837,boot118
C1,0.9425325942981414,0.4898919498679167,0.4843564476095222,0.47513061051219796,0.17252315371996316,,boot119
C1,0.9371066414330356,0.45189975414321765,0.45189975414321765,0.6523316779521191,0.023198139329733962,0.7200702447949423,boot120
C1,0.9547113733750775,0.32060679809403164,0.3151419094901561,0.4116882748252906,0.25593894961483776,,boot121
C1,0.9481821844274344,0.30355567915497933,0.30355567915497933,0.5337444267921388,-0.20451032160592264,,boot122
C1,0.9606458485010417,0.4399214302665209,0.4399214302665209,0.49694828233810695,0.3095743398171814,0.6100967983531588,boot123
C1,0.9603587443946189,0.531504279612155,0.5269769859186954,0.4454856994364229,0.18018628899969139,,boot124
C1,0.9437081747802123,0.281037505440828,0.27182316100014514,0.49573173090873923,0.28748754654930603,0.7942764907868648,boot125
C1,0.9255763256045023,0.5101404389693062,0.49041125072187436,0.2715112096908462,-0.03476095072166543,0.28278503154652146,boot126
C1,0.9652180433408674,0.5612608821108279,0.5603599818185152,0.6756752192345441,0.2090088678165523,0.6171167002342168,boot127
C1,0.9519442194190486,0.4348080854263322,0.43389462306199117,0.48413505310074806,0.2758656340309923,,boot128
C1,0.9613908331451794,0.501085629097147,0.5001811424020259,0.6078150591214492,0.256874221414422,0.41515939306063265,boot129
C1,0.9685988532869237,0.6203492428040261,0.6194514870257282,0.7110225764121401,0.17865339988133316,0.6158604639125356,boot130
C1,0.9218790108667749,0.4904916021662457,0.4904916021662457,0.6178307681132517,0.012262290054156142,,boot131
C1,0.9498630256120363,0.48336488778134273,0.48336488778134273,0.4970968448205855,-0.024717522670636843,,boot132
C1,0.9616066789687729,0.3879376947141438,0.38432056003149445,0.4937388841816376,0.23420947070154605,,boot133
C1,0.9494823536235246,0.4679895570372475,0.46249457202311145,0.3956389210177904,0.16118622708132205,0.494548651272238,boot134
C1,0.966222073192048,0.4652814605094909,0.46078163980823855,0.5579777669552888,0.29788813042290424,,boot135
C1,0.9650850108741068,0.3730241335671943,0.360409790886178,0.3486964726823773,0.010812293726585341,0.15677825903548748,boot136
C1,0.9254209509542543,0.41908072921475586,0.41908072921475586,0.6051300215567327,-0.0610767878900429,,boot137
C1,0.9538397114936844,0.5387834426326079,0.5387834426326079,0.6427112132927049,-0.10119282932693653,,boot138
C1,0.9200871979281177,0.4205650536280602,0.4177297836036013,0.3203855127638481,0.24099795207900077,,boot139
C1,0.961063171517787,0.5998791299222777,0.5998791299222777,0.6858346613591048,0.1945309395675561,0.6541668339876422,boot140
C1,0.952807689528077,0.5612702485225833,0.5612702485225833,0.46088044797382843,-0.036505382017728995,,boot141
C1,0.9119089277534561,0.3213516935104476,0.30609463981262214,0.12110286372648917,0.16019906382716675,0.7514098946179012,boot142
C1,0.9082113955906508,0.297766339336471,0.297766339336471,0.43851120069486726,0.1359576211761379,0.8540436485148943,boot143
C1,0.9453265739126636,0.5169596049238561,0.5123603201825405,0.4323327656836518,0.19225010218698566,,boot144
C1,0.9364864418535521,0.4976974953307715,0.4976974953307715,0.5162682973953525,0.17270845920060354,0.29063305231069303,boot145
