source,agg,lam_rel,beta,target,dG,dH,dI,d_pooled
regenE5_head,dmean,0.3,0.0,C1,-0.22086956521739126,-0.25304347826086954,0.009565217391304365,-0.2126181748022381
regenE5_head,dmean,0.3,0.0,C2,0.27999999999999986,-0.10347826086956524,0.3991304347826087,0.2155765644092868
regenE5_head,dmean,0.3,0.0,C3,-0.18260869565217402,0.14782608695652172,-0.21130434782608692,-0.08749758826934206
regenE5_head,dmean,0.3,0.0,C4,-0.2860869565217391,-0.5860869565217391,-0.2573913043478261,-0.34092224580358865
regenE5_head,dmean,0.3,0.0,C5,-0.15565217391304342,0.14173913043478262,-0.4913043478260869,-0.1926490449546595
regenE5_head,dmean,0.3,0.0,C6,-0.31913043478260866,-0.43565217391304334,-0.3260869565217391,-0.36667952923017566
regenE5_head,dmean,0.3,0.0,C7,-0.391304347826087,0.10521739130434785,-0.4234782608695652,-0.23004694835680753
regenE5_head,dmean,0.3,0.0,C8,0.4547826086956521,0.2252173913043478,0.08695652173913043,0.28670654061354434
regenE5_head,dmean,0.3,0.0,C9,-0.2382608695652174,0.006956521739130445,0.30086956521739117,0.03431088816001029
regenE5_head,dmean,0.3,0.5,C1,-0.568695652173913,-0.3321739130434782,0.05478260869565218,-0.32352562865779155
regenE5_head,dmean,0.3,0.5,C2,0.3460869565217391,0.013913043478260834,0.3730434782608695,0.27734902566081426
regenE5_head,dmean,0.3,0.5,C3,-0.10956521739130437,0.2756521739130435,-0.31217391304347825,-0.03913434947585054
regenE5_head,dmean,0.3,0.5,C4,-0.2513043478260869,-0.3660869565217391,-0.24695652173913046,-0.2898578686732266
regenE5_head,dmean,0.3,0.5,C5,-0.0808695652173913,0.05304347826086958,-0.4095652173913043,-0.18641070165283946
regenE5_head,dmean,0.3,0.5,C6,-0.2121739130434782,-0.27652173913043476,-0.4147826086956521,-0.29616052479259125
regenE5_head,dmean,0.3,0.5,C7,-0.4217391304347826,-0.11391304347826087,-0.49999999999999994,-0.36606855746350253
regenE5_head,dmean,0.3,0.5,C8,0.5695652173913043,0.21565217391304342,0.020869565217391303,0.31104894205415146
regenE5_head,dmean,0.3,0.5,C9,-0.35304347826086957,-0.044347826086956504,0.1965217391304347,-0.05501961540935109
regenE5_head,dmean,0.3,1.0,C1,-0.49913043478260866,-0.35826086956521735,0.23130434782608694,-0.25307093703775163
regenE5_head,dmean,0.3,1.0,C2,0.4095652173913042,0.13478260869565223,0.3956521739130434,0.27635217698887393
regenE5_head,dmean,0.3,1.0,C3,-0.048695652173913084,0.4243478260869565,-0.3399999999999999,0.020805196475657595
regenE5_head,dmean,0.3,1.0,C4,-0.27391304347826084,-0.24000000000000002,-0.20869565217391306,-0.25120586532896005
regenE5_head,dmean,0.3,1.0,C5,0.01391304347826089,-0.030434782608695587,-0.4408695652173913,-0.21689497716894984
regenE5_head,dmean,0.3,1.0,C6,-0.15217391304347824,-0.024347826086956514,-0.38695652173913037,-0.17846806868608917
regenE5_head,dmean,0.3,1.0,C7,-0.39043478260869563,-0.19565217391304346,-0.48347826086956514,-0.37089201877934275
regenE5_head,dmean,0.3,1.0,C8,0.7999999999999999,0.21043478260869564,0.026086956521739126,0.3864878770338929
regenE5_head,dmean,0.3,1.0,C9,-0.4260869565217391,-0.1452173913043478,0.15652173913043466,-0.1333526271785967
regenE5_head,dmean,0.1,0.0,C1,-0.557391304347826,-0.027826086956521723,0.026956521739130435,-0.22065727699530518
regenE5_head,dmean,0.1,0.0,C2,0.31043478260869567,-0.12869565217391304,0.42173913043478256,0.2223615666602355
regenE5_head,dmean,0.1,0.0,C3,-0.04608695652173911,0.07999999999999999,-0.19217391304347822,-0.0552125538619847
regenE5_head,dmean,0.1,0.0,C4,-0.31913043478260866,-0.5817391304347825,-0.26956521739130435,-0.3603447167020387
regenE5_head,dmean,0.1,0.0,C5,-0.21565217391304345,0.06869565217391306,-0.7269565217391304,-0.354620875940575
regenE5_head,dmean,0.1,0.0,C6,-0.2391304347826087,-0.3904347826086956,-0.42173913043478256,-0.33416939996141237
regenE5_head,dmean,0.1,0.0,C7,-0.37478260869565216,0.026086956521739146,-0.6417391304347826,-0.28947199176795935
regenE5_head,dmean,0.1,0.0,C8,0.6895652173913043,0.2956521739130435,-0.006956521739130434,0.3479323429159432
regenE5_head,dmean,0.1,0.0,C9,-0.3956521739130434,0.0034782608695652084,0.34869565217391296,-0.013216284005402274
regenE5_head,dmean,0.1,0.5,C1,-0.6356521739130434,-0.09130434782608693,0.052173913043478265,-0.2651295903273523
regenE5_head,dmean,0.1,0.5,C2,0.3608695652173913,0.008695652173913049,0.3739130434782608,0.274197697601132
regenE5_head,dmean,0.1,0.5,C3,-0.051304347826087005,0.27478260869565213,-0.24173913043478262,-0.016238986429995522
regenE5_head,dmean,0.1,0.5,C4,-0.27043478260869563,-0.42434782608695654,-0.2373913043478261,-0.29458486076275003
regenE5_head,dmean,0.1,0.5,C5,-0.1695652173913043,-0.09217391304347822,-0.6617391304347826,-0.3830471412952602
regenE5_head,dmean,0.1,0.5,C6,-0.05304347826086957,-0.18521739130434783,-0.39652173913043476,-0.21885651810405815
regenE5_head,dmean,0.1,0.5,C7,-0.36869565217391304,-0.23652173913043473,-0.5904347826086955,-0.38703453598302145
regenE5_head,dmean,0.1,0.5,C8,0.7391304347826086,0.2304347826086956,-0.09217391304347824,0.3412116534825391
regenE5_head,dmean,0.1,0.5,C9,-0.5330434782608695,-0.04782608695652171,0.28956521739130425,-0.09666216476943856
regenE5_head,dmean,0.1,1.0,C1,-0.4713043478260869,-0.19565217391304346,0.21565217391304348,-0.1963791883722426
regenE5_head,dmean,0.1,1.0,C2,0.3791304347826086,0.11565217391304344,0.43217391304347824,0.28439127918194107
regenE5_head,dmean,0.1,1.0,C3,0.024347826086956514,0.4165217391304347,-0.308695652173913,0.034343044568782566
regenE5_head,dmean,0.1,1.0,C4,-0.3043478260869565,-0.24956521739130436,-0.1965217391304348,-0.2660942825905203
regenE5_head,dmean,0.1,1.0,C5,-0.16347826086956518,-0.18260869565217386,-0.6052173913043478,-0.37552254164254945
regenE5_head,dmean,0.1,1.0,C6,-0.017391304347826084,0.10347826086956521,-0.27043478260869563,-0.07936201684995821
regenE5_head,dmean,0.1,1.0,C7,-0.38869565217391305,-0.33565217391304336,-0.4808695652173912,-0.39793555855682045
regenE5_head,dmean,0.1,1.0,C8,0.8678260869565215,0.22695652173913045,-0.08956521739130435,0.37832014920573676
regenE5_head,dmean,0.1,1.0,C9,-0.528695652173913,-0.07826086956521738,0.22608695652173905,-0.15547623641391733
regenE5_head,dmean,0.03,0.0,C1,-0.7017391304347825,0.06956521739130439,0.015652173913043493,-0.2325229918322722
regenE5_head,dmean,0.03,0.0,C2,0.2739130434782608,-0.19043478260869567,0.44434782608695644,0.20316419062319124
regenE5_head,dmean,0.03,0.0,C3,0.08434782608695651,0.04782608695652171,-0.1243478260869565,0.008843012412373813
regenE5_head,dmean,0.03,0.0,C4,-0.49913043478260866,-0.5478260869565217,-0.1965217391304348,-0.3868737539391601
regenE5_head,dmean,0.03,0.0,C5,-0.23130434782608691,-0.005217391304347785,-0.7704347826086956,-0.41517139365875627
regenE5_head,dmean,0.03,0.0,C6,-0.1826086956521739,-0.22869565217391302,-0.3713043478260869,-0.2385040838639141
regenE5_head,dmean,0.03,0.0,C7,-0.41043478260869565,-0.05130434782608695,-0.6695652173913043,-0.3297318155508393
regenE5_head,dmean,0.03,0.0,C8,0.7069565217391304,0.28695652173913044,-0.2060869565217391,0.3157759341436749
regenE5_head,dmean,0.03,0.0,C9,-0.5669565217391304,-0.004347826086956524,0.4504347826086955,-0.03620811627757412
regenE5_head,dmean,0.03,0.5,C1,-0.6591304347826086,-0.06608695652173913,0.023478260869565226,-0.2369927326516175
regenE5_head,dmean,0.03,0.5,C2,0.2999999999999999,-0.10347826086956524,0.3860869565217391,0.22204000257251277
regenE5_head,dmean,0.03,0.5,C3,0.04782608695652174,0.23826086956521736,-0.14,0.038459064891632894
regenE5_head,dmean,0.03,0.5,C4,-0.3078260869565217,-0.39304347826086955,-0.2573913043478261,-0.3220785902630394
regenE5_head,dmean,0.03,0.5,C5,-0.25652173913043474,-0.13304347826086954,-0.76,-0.44777799215383635
regenE5_head,dmean,0.03,0.5,C6,-0.030434782608695643,-0.01999999999999999,-0.33999999999999997,-0.12094025339250114
regenE5_head,dmean,0.03,0.5,C7,-0.34695652173913044,-0.3391304347826086,-0.5721739130434782,-0.4041739018586405
regenE5_head,dmean,0.03,0.5,C8,0.8069565217391304,0.13565217391304346,-0.3495652173913043,0.26184963663258093
regenE5_head,dmean,0.03,0.5,C9,-0.628695652173913,0.024347826086956514,0.3052173913043477,-0.10151778249405108
regenE5_head,dmean,0.03,1.0,C1,-0.4460869565217391,-0.15739130434782606,0.31565217391304345,-0.13261302977683453
regenE5_head,dmean,0.03,1.0,C2,0.2956521739130435,0.01826086956521733,0.40260869565217383,0.23239436619718318
regenE5_head,dmean,0.03,1.0,C3,0.08347826086956522,0.3913043478260869,-0.21043478260869566,0.08161296546401699
regenE5_head,dmean,0.03,1.0,C4,-0.25913043478260867,-0.2713043478260869,-0.3347826086956522,-0.28361952537140656
regenE5_head,dmean,0.03,1.0,C5,-0.3999999999999999,-0.15478260869565214,-0.5365217391304348,-0.4226638369026948
regenE5_head,dmean,0.03,1.0,C6,-0.045217391304347834,0.18956521739130433,-0.21739130434782605,-0.01832915300019293
regenE5_head,dmean,0.03,1.0,C7,-0.3730434782608696,-0.37217391304347813,-0.4939130434782608,-0.40414174544986825
regenE5_head,dmean,0.03,1.0,C8,0.8860869565217391,0.13478260869565217,-0.33304347826086944,0.32182133899286136
regenE5_head,dmean,0.03,1.0,C9,-0.6121739130434782,-0.06869565217391302,0.2426086956521738,-0.15287156730336357
regenE5_head,dmean,0.01,0.0,C1,-0.7513043478260868,0.09913043478260863,0.02434782608695653,-0.2380860505498746
regenE5_head,dmean,0.01,0.0,C2,0.24086956521739128,-0.20347826086956522,0.3782608695652173,0.14888417261560233
regenE5_head,dmean,0.01,0.0,C3,0.20782608695652172,0.04869565217391303,-0.02521739130434782,0.06704611229017943
regenE5_head,dmean,0.01,0.0,C4,-0.5017391304347826,-0.5382608695652173,-0.2,-0.39079683580937685
regenE5_head,dmean,0.01,0.0,C5,-0.19478260869565212,-0.0852173913043478,-0.76,-0.41983407293073516
regenE5_head,dmean,0.01,0.0,C6,-0.13826086956521738,0.006086956521739156,-0.3747826086956521,-0.1473728214033057
regenE5_head,dmean,0.01,0.0,C7,-0.39304347826086955,-0.10347826086956513,-0.623478260869565,-0.34818959418612133
regenE5_head,dmean,0.01,0.0,C8,0.6939130434782608,0.22347826086956518,-0.3382608695652174,0.24863335262717864
regenE5_head,dmean,0.01,0.0,C9,-0.6799999999999999,0.09304347826086956,0.4686956521739129,-0.03296031899157502
regenE5_head,dmean,0.01,0.5,C1,-0.6678260869565217,-0.0617391304347826,0.12347826086956522,-0.2168949771689498
regenE5_head,dmean,0.01,0.5,C2,0.23565217391304333,-0.11304347826086958,0.35826086956521735,0.17914335327030684
regenE5_head,dmean,0.01,0.5,C3,0.2043478260869565,0.20782608695652172,0.019999999999999997,0.11958968422406586
regenE5_head,dmean,0.01,0.5,C4,-0.4513043478260869,-0.46695652173913044,-0.2530434782608696,-0.37745192616888545
regenE5_head,dmean,0.01,0.5,C5,-0.3547826086956521,-0.1695652173913043,-0.6530434782608695,-0.45462730722232947
regenE5_head,dmean,0.01,0.5,C6,-0.029565217391304355,0.12521739130434784,-0.3252173913043478,-0.07080841211653484
regenE5_head,dmean,0.01,0.5,C7,-0.3782608695652174,-0.3730434782608696,-0.508695652173913,-0.4058781915235707
regenE5_head,dmean,0.01,0.5,C8,0.817391304347826,0.19304347826086954,-0.46347826086956523,0.23390571740947974
regenE5_head,dmean,0.01,0.5,C9,-0.6982608695652174,-0.030434782608695615,0.297391304347826,-0.11582738439771048
regenE5_head,dmean,0.01,1.0,C1,-0.4452173913043478,-0.11826086956521736,0.37999999999999995,-0.1010675927712393
regenE5_head,dmean,0.01,1.0,C2,0.2130434782608695,-0.02173913043478265,0.3321739130434782,0.1757347739404464
regenE5_head,dmean,0.01,1.0,C3,0.3313043478260869,0.29130434782608694,0.012173913043478259,0.15573348768409545
regenE5_head,dmean,0.01,1.0,C4,-0.488695652173913,-0.3556521739130435,-0.26956521739130435,-0.34796449932471546
regenE5_head,dmean,0.01,1.0,C5,-0.44347826086956516,-0.1843478260869565,-0.5347826086956521,-0.4303492185992669
regenE5_head,dmean,0.01,1.0,C6,-0.048695652173913036,0.22782608695652173,-0.12869565217391302,0.019133063219499646
regenE5_head,dmean,0.01,1.0,C7,-0.3208695652173913,-0.3582608695652174,-0.43217391304347824,-0.38391536433211143
regenE5_head,dmean,0.01,1.0,C8,0.8826086956521737,0.15999999999999998,-0.44695652173913036,0.27918194096083354
regenE5_head,dmean,0.01,1.0,C9,-0.6826086956521739,-0.08869565217391304,0.2791304347826086,-0.15724483889639207
regenE5_head,unitL2,inf,0.0,C1,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C2,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C3,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C4,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C5,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C6,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C7,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C8,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.0,C9,0.0,0.0,0.0,0.0
regenE5_head,unitL2,inf,0.5,C1,-0.12521739130434784,-0.09043478260869564,0.3756521739130434,0.02871567303363562
regenE5_head,unitL2,inf,0.5,C2,-0.07130434782608691,-0.007826086956521816,0.1852173913043478,0.033732072802109436
regenE5_head,unitL2,inf,0.5,C3,-0.017391304347826042,0.22086956521739132,-0.09304347826086953,0.04900636696893691
regenE5_head,unitL2,inf,0.5,C4,0.16608695652173905,-0.7269565217391303,0.02608695652173909,-0.16480159495787514
regenE5_head,unitL2,inf,0.5,C5,-0.011304347826086997,0.09478260869565217,0.15999999999999998,0.07193388642356424
regenE5_head,unitL2,inf,0.5,C6,-0.2234782608695652,-0.02434782608695653,-0.2217391304347826,-0.1725191330632195
regenE5_head,unitL2,inf,0.5,C7,-0.3747826086956522,0.3304347826086957,0.0008695652173913437,-0.026529037237121363
regenE5_head,unitL2,inf,0.5,C8,0.06608695652173918,0.042608695652173914,-0.11913043478260871,-0.01707505305807447
regenE5_head,unitL2,inf,0.5,C9,0.07565217391304341,0.11913043478260868,0.19565217391304357,0.08659720882371857
regenE5_head,unitL2,inf,1.0,C1,-0.39043478260869563,-0.16869565217391302,0.5034782608695652,-0.04955302591806546
regenE5_head,unitL2,inf,1.0,C2,-0.37130434782608696,-0.21217391304347827,0.25999999999999995,-0.12007203035564992
regenE5_head,unitL2,inf,1.0,C3,0.18,0.36347826086956525,-0.07130434782608697,0.19383883207923341
regenE5_head,unitL2,inf,1.0,C4,-0.2678260869565217,-0.8695652173913042,-0.3182608695652174,-0.4236928419834074
regenE5_head,unitL2,inf,1.0,C5,-0.29043478260869565,0.1408695652173913,0.12869565217391304,0.004308958775483984
regenE5_head,unitL2,inf,1.0,C6,-0.4139130434782608,-0.4721739130434782,-0.5547826086956521,-0.5117049327931058
regenE5_head,unitL2,inf,1.0,C7,-0.5434782608695652,0.6269565217391304,-0.05565217391304347,-0.03643321113898
regenE5_head,unitL2,inf,1.0,C8,0.27652173913043476,-0.2747826086956522,-0.09217391304347827,-0.03205993954595146
regenE5_head,unitL2,inf,1.0,C9,-0.2426086956521739,-0.1217391304347826,0.40260869565217394,0.021641263103736576
regenE5_head,unitL2,3.0,0.0,C1,-0.10521739130434782,0.0,0.0026086956521738924,-0.042671554440800036
regenE5_head,unitL2,3.0,0.0,C2,-0.001739130434782632,0.0469565217391304,0.23999999999999996,0.1001029005080713
regenE5_head,unitL2,3.0,0.0,C3,-0.08956521739130424,-0.18173913043478257,0.08695652173913042,-0.07904045276223554
regenE5_head,unitL2,3.0,0.0,C4,0.11217391304347823,-0.5782608695652173,-0.0008695652173913437,-0.14489677792784106
regenE5_head,unitL2,3.0,0.0,C5,-0.22,0.0026086956521739132,-0.16,-0.14193838832079234
regenE5_head,unitL2,3.0,0.0,C6,-0.39304347826086955,-0.4321739130434782,-0.27999999999999997,-0.35011897871245745
regenE5_head,unitL2,3.0,0.0,C7,-0.5278260869565218,0.27826086956521745,0.07652173913043478,-0.09302849057817224
regenE5_head,unitL2,3.0,0.0,C8,-0.001739130434782632,0.10695652173913042,0.0017391304347826111,0.07875104508328512
regenE5_head,unitL2,3.0,0.0,C9,-0.16608695652173916,0.10173913043478258,0.4121739130434783,0.1036401054730208
regenE5_head,unitL2,3.0,0.5,C1,-0.28260869565217395,-0.12086956521739128,0.27652173913043476,-0.06334812528136857
regenE5_head,unitL2,3.0,0.5,C2,0.10347826086956519,0.1965217391304347,0.17304347826086955,0.15386841597530387
regenE5_head,unitL2,3.0,0.5,C3,-0.12260869565217386,0.0904347826086957,-0.014782608695652177,0.00553090230883016
regenE5_head,unitL2,3.0,0.5,C4,0.13826086956521738,-0.6530434782608695,-0.012173913043478313,-0.13779021158916976
regenE5_head,unitL2,3.0,0.5,C5,-0.31739130434782603,0.09217391304347826,-0.03826086956521746,-0.12341629686796579
regenE5_head,unitL2,3.0,0.5,C6,-0.3991304347826086,-0.288695652173913,-0.4513043478260869,-0.41546080133770663
regenE5_head,unitL2,3.0,0.5,C7,-0.40347826086956523,0.3617391304347826,-0.11913043478260867,-0.0826098141359573
regenE5_head,unitL2,3.0,0.5,C8,0.17652173913043478,0.17652173913043476,0.010434782608695646,0.1626149591613609
regenE5_head,unitL2,3.0,0.5,C9,-0.2356521739130435,0.04608695652173911,0.38347826086956527,0.0670782686989517
regenE5_head,unitL2,3.0,1.0,C1,-0.6139130434782608,-0.21478260869565216,0.3860869565217391,-0.1735159817351598
regenE5_head,unitL2,3.0,1.0,C2,0.18173913043478268,0.23565217391304338,0.015652173913043493,0.10441185928355523
regenE5_head,unitL2,3.0,1.0,C3,0.10173913043478267,0.326086956521739,0.06695652173913041,0.19287413981606538
regenE5_head,unitL2,3.0,1.0,C4,-0.058260869565217366,-0.5991304347826086,-0.08521739130434786,-0.18136214547559332
regenE5_head,unitL2,3.0,1.0,C5,-0.21478260869565216,0.20434782608695648,0.04347826086956513,0.0013184127596630457
regenE5_head,unitL2,3.0,1.0,C6,-0.41130434782608694,-0.1591304347826087,-0.6565217391304348,-0.4231140266255065
regenE5_head,unitL2,3.0,1.0,C7,-0.25391304347826094,0.1930434782608696,-0.22173913043478258,-0.11891439963984823
regenE5_head,unitL2,3.0,1.0,C8,0.537391304347826,0.23739130434782607,0.07739130434782608,0.2826226766994663
regenE5_head,unitL2,3.0,1.0,C9,-0.37130434782608696,-0.06434782608695651,0.3095652173913044,-0.012766094282590519
regenE5_head,unitL2,1.0,0.0,C1,-0.14434782608695657,-0.013913043478260861,0.019130434782608702,-0.07293073509550452
regenE5_head,unitL2,1.0,0.0,C2,0.061739130434782574,0.0678260869565217,0.25913043478260867,0.11450897163804746
regenE5_head,unitL2,1.0,0.0,C3,-0.15478260869565214,-0.31999999999999995,0.1043478260869565,-0.13566788861020004
regenE5_head,unitL2,1.0,0.0,C4,0.0773913043478261,-0.6591304347826086,-0.04086956521739138,-0.17370892018779346
regenE5_head,unitL2,1.0,0.0,C5,-0.23217391304347826,0.035652173913043476,-0.20869565217391306,-0.15087786995948294
regenE5_head,unitL2,1.0,0.0,C6,-0.4765217391304347,-0.48347826086956525,-0.4843478260869565,-0.4986172744227925
regenE5_head,unitL2,1.0,0.0,C7,-0.48782608695652174,0.30260869565217396,-0.05478260869565216,-0.11721010997491801
regenE5_head,unitL2,1.0,0.0,C8,0.10173913043478261,0.25478260869565217,0.05826086956521739,0.1998842369284199
regenE5_head,unitL2,1.0,0.0,C9,-0.20434782608695656,0.08173913043478262,0.46,0.09627628786417133
regenE5_head,unitL2,1.0,0.5,C1,-0.3182608695652174,-0.11304347826086955,0.3034782608695652,-0.08460351147983793
regenE5_head,unitL2,1.0,0.5,C2,0.2104347826086957,0.22173913043478255,0.12869565217391302,0.188629493858126
regenE5_head,unitL2,1.0,0.5,C3,-0.15999999999999998,-0.0426086956521739,0.011304347826086955,-0.03685124445301949
regenE5_head,unitL2,1.0,0.5,C4,0.04608695652173911,-0.6791304347826086,0.008695652173912993,-0.1680815486526465
regenE5_head,unitL2,1.0,0.5,C5,-0.3234782608695652,0.0626086956521739,-0.16,-0.1591420670139559
regenE5_head,unitL2,1.0,0.5,C6,-0.4313043478260869,-0.30260869565217385,-0.6365217391304347,-0.47308508585761144
regenE5_head,unitL2,1.0,0.5,C7,-0.331304347826087,0.3808695652173913,-0.2269565217391304,-0.08450704225352114
regenE5_head,unitL2,1.0,0.5,C8,0.38956521739130434,0.2773913043478261,0.01478260869565217,0.2715930284905782
regenE5_head,unitL2,1.0,0.5,C9,-0.30782608695652175,0.07652173913043475,0.3678260869565218,0.04630522863206638
regenE5_head,unitL2,1.0,1.0,C1,-0.6313043478260869,-0.14782608695652172,0.4043478260869565,-0.15261431603318543
regenE5_head,unitL2,1.0,1.0,C2,0.2678260869565217,0.28260869565217384,-0.02869565217391304,0.1494951443822754
regenE5_head,unitL2,1.0,1.0,C3,0.16521739130434784,0.288695652173913,0.04956521739130433,0.18284134027911764
regenE5_head,unitL2,1.0,1.0,C4,-0.15304347826086953,-0.6521739130434783,-0.09478260869565222,-0.23753939160074608
regenE5_head,unitL2,1.0,1.0,C5,-0.17043478260869566,0.05478260869565217,-0.1252173913043479,-0.11296546401697857
regenE5_head,unitL2,1.0,1.0,C6,-0.3,-0.11304347826086955,-0.7339130434782608,-0.39230818702167347
regenE5_head,unitL2,1.0,1.0,C7,-0.27217391304347827,0.18695652173913044,-0.28260869565217384,-0.1288185735417069
regenE5_head,unitL2,1.0,1.0,C8,0.6521739130434783,0.3382608695652174,0.07565217391304346,0.36532896006174037
regenE5_head,unitL2,1.0,1.0,C9,-0.4652173913043478,0.0234782608695652,0.2886956521739131,-0.03984179046884045
regenE5_head,unitL2,0.3,0.0,C1,-0.24434782608695654,0.001739130434782632,-0.013913043478260861,-0.12209788410830279
regenE5_head,unitL2,0.3,0.0,C2,0.06956521739130428,0.05391304347826076,0.25913043478260867,0.13524985529616057
regenE5_head,unitL2,0.3,0.0,C3,-0.18782608695652175,-0.31565217391304345,0.03391304347826085,-0.15972088237185675
regenE5_head,unitL2,0.3,0.0,C4,-0.00521739130434784,-0.7139130434782608,-0.1556521739130435,-0.22901794327609495
regenE5_head,unitL2,0.3,0.0,C5,-0.2608695652173913,0.0408695652173913,-0.38521739130434784,-0.22515917422342274
regenE5_head,unitL2,0.3,0.0,C6,-0.5478260869565217,-0.5347826086956521,-0.7547826086956522,-0.6208437841661845
regenE5_head,unitL2,0.3,0.0,C7,-0.4252173913043479,0.38434782608695656,-0.19478260869565214,-0.09116341886938067
regenE5_head,unitL2,0.3,0.0,C8,0.45565217391304347,0.34608695652173915,0.07652173913043478,0.3148433982892791
regenE5_head,unitL2,0.3,0.0,C9,-0.26521739130434785,0.041739130434782584,0.5295652173913044,0.11328702810470129
regenE5_head,unitL2,0.3,0.5,C1,-0.3652173913043478,-0.08173913043478259,0.2504347826086956,-0.11968615345038265
regenE5_head,unitL2,0.3,0.5,C2,0.217391304347826,0.1826086956521738,0.09565217391304347,0.18387034535983027
regenE5_head,unitL2,0.3,0.5,C3,-0.16521739130434782,-0.15652173913043477,0.030434782608695643,-0.050453405363688975
regenE5_head,unitL2,0.3,0.5,C4,-0.07130434782608691,-0.708695652173913,-0.08173913043478262,-0.24236285291658632
regenE5_head,unitL2,0.3,0.5,C5,-0.27391304347826084,-0.14956521739130432,-0.5034782608695652,-0.30403884494179695
regenE5_head,unitL2,0.3,0.5,C6,-0.38521739130434773,-0.34434782608695647,-0.8008695652173912,-0.5061097176667311
regenE5_head,unitL2,0.3,0.5,C7,-0.2921739130434783,0.3730434782608696,-0.4060869565217391,-0.11589169721525502
regenE5_head,unitL2,0.3,0.5,C8,0.6139130434782608,0.3756521739130434,0.09043478260869564,0.390089394816387
regenE5_head,unitL2,0.3,0.5,C9,-0.38521739130434784,0.01478260869565215,0.4130434782608696,0.011833558428194738
regenE5_head,unitL2,0.3,1.0,C1,-0.6417391304347826,-0.07217391304347825,0.5095652173913043,-0.10643771303620811
regenE5_head,unitL2,0.3,1.0,C2,0.40608695652173904,0.326086956521739,-0.04869565217391303,0.19917679593542997
regenE5_head,unitL2,0.3,1.0,C3,0.20695652173913046,0.1295652173913044,0.07652173913043477,0.1703968100842498
regenE5_head,unitL2,0.3,1.0,C4,-0.19217391304347825,-0.6260869565217391,-0.15652173913043482,-0.2758055180397454
regenE5_head,unitL2,0.3,1.0,C5,-0.13478260869565217,-0.2043478260869565,-0.44869565217391305,-0.34523120457907264
regenE5_head,unitL2,0.3,1.0,C6,-0.1208695652173913,-0.08173913043478262,-0.7269565217391304,-0.27741333847835875
regenE5_head,unitL2,0.3,1.0,C7,-0.26434782608695656,0.0904347826086957,-0.29565217391304344,-0.17129718952987333
regenE5_head,unitL2,0.3,1.0,C8,0.8130434782608695,0.39391304347826084,0.10956521739130434,0.439578107916908
regenE5_head,unitL2,0.3,1.0,C9,-0.5356521739130434,0.12260869565217389,0.24608695652173923,-0.07164447874461381
regenE5_head,unitL2,0.1,0.0,C1,-0.3852173913043478,0.24347826086956523,-0.02521739130434783,-0.1310052093382211
regenE5_head,unitL2,0.1,0.0,C2,0.06086956521739123,0.08434782608695651,0.2791304347826087,0.13338478358736894
regenE5_head,unitL2,0.1,0.0,C3,-0.19391304347826094,-0.288695652173913,-0.05913043478260871,-0.12933307608206315
regenE5_head,unitL2,0.1,0.0,C4,-0.058260869565217366,-0.7408695652173911,-0.19043478260869567,-0.2830085536047335
regenE5_head,unitL2,0.1,0.0,C5,-0.24695652173913044,-0.06956521739130433,-0.6782608695652174,-0.3528844298668725
regenE5_head,unitL2,0.1,0.0,C6,-0.46434782608695646,-0.43826086956521737,-0.8878260869565218,-0.5867901472763521
regenE5_head,unitL2,0.1,0.0,C7,-0.32782608695652177,0.3121739130434783,-0.25565217391304346,-0.085568203743006
regenE5_head,unitL2,0.1,0.0,C8,0.7260869565217392,0.36869565217391304,0.07826086956521738,0.40584603511479844
regenE5_head,unitL2,0.1,0.0,C9,-0.2956521739130435,0.08086956521739128,0.571304347826087,0.12598880956974726
regenE5_head,unitL2,0.1,0.5,C1,-0.5147826086956522,0.11565217391304347,0.20608695652173908,-0.11447681522927519
regenE5_head,unitL2,0.1,0.5,C2,0.2147826086956522,0.2295652173913043,0.1591304347826087,0.21242523634960453
regenE5_head,unitL2,0.1,0.5,C3,-0.027826086956521667,-0.061739130434782574,0.008695652173913035,0.0005788153579008165
regenE5_head,unitL2,0.1,0.5,C4,-0.17043478260869563,-0.6426086956521738,-0.14608695652173914,-0.27397260273972607
regenE5_head,unitL2,0.1,0.5,C5,-0.31478260869565217,-0.22695652173913042,-0.5956521739130435,-0.42996334169399963
regenE5_head,unitL2,0.1,0.5,C6,-0.25913043478260867,-0.33478260869565213,-0.931304347826087,-0.48003087015242146
regenE5_head,unitL2,0.1,0.5,C7,-0.27130434782608703,0.24086956521739133,-0.4165217391304348,-0.13087658370313204
regenE5_head,unitL2,0.1,0.5,C8,0.8104347826086956,0.35913043478260864,-0.08173913043478262,0.4065213196990161
regenE5_head,unitL2,0.1,0.5,C9,-0.5269565217391304,0.0426086956521739,0.3921739130434783,-0.019936973438806356
